37117	352864
17101	342758
32489	274262
70836	277716
81827	255061
193648	254163
219959	252049
37320	335419
107284	297562
138642	310153
131597	245478
79924	359238
27520	298648
4761	304862
184459	397859
142379	253078
49261	329762
967	399802
37688	287820
230350	408796
137151	329037
15006	298159
2750	244776
155085	331597
136569	344895
31934	402654
229704	346646
64290	351639
114075	340242
43095	245281
1796	243399
86826	396770
97199	371776
39571	379807
170288	390369
95396	345619
142380	253079
172445	322117
203977	238417
13044	253100
30338	296513
57701	360534
76588	381515
13287	244419
16675	405222
119474	240288
97209	245734
190034	237194
109333	316586
201003	343482
91726	336678
85495	363601
11828	289000
43437	264791
96271	382771
169754	272007
220743	316400
101883	324799
43526	269890
70239	264209
195035	271030
38063	372575
231464	254441
151182	273536
4630	337259
184333	271409
29625	256371
91983	240597
18282	343045
139006	349644
74228	262325
17469	371910
6787	241527
139672	237223
62025	370231
184652	277721
219225	260553
54933	405453
94675	306058
52443	296198
82846	274344
45817	309447
67625	243380
61521	282572
16254	305674
125715	387952
60912	262285
88867	335716
187957	290304
99652	325473
21886	391104
67666	270247
30202	321666
231502	350653
148000	383900
184223	388684
199480	253927
42807	322514
47178	270526
76514	367109
132694	254940
19612	331093
25370	369825
13030	378673
77826	368623
89934	340672
19500	249157
203310	257439
178035	305572
91788	338478
2911	307478
13286	319802
222841	342796
190958	287985
215277	384563
45947	392852
165478	253623
177802	390289
106043	310122
72008	381750
130380	277579
30650	329326
45816	309442
32379	254698
90400	375563
10052	273317
119231	289696
152902	276306
5100	283316
107279	380634
72780	261228
66184	395347
124022	400714
117209	399514
4100	240736
191401	299776
12362	277352
25117	271459
178202	283527
108731	269854
54319	312689
216452	268912
160073	271211
69549	260962
160072	306785
102998	326119
114578	314012
80458	361575
164248	306422
18139	406306
186768	358672
17351	365924
84829	247979
48198	296890
20925	317905
156604	347121
27142	355712
43083	250194
75873	264203
140154	281700
88094	297582
83461	289423
78167	370764
164000	276229
201244	244864
138878	293567
11248	245630
200190	296013
118232	276434
72295	293074
40146	399597
200829	258995
110879	362405
193240	238579
16992	401860
113844	253127
222060	264150
59365	340533
31134	316582
207663	306192
1440	320840
8119	255492
147365	377228
114587	240706
57300	373743
43436	405524
204795	321703
175673	316230
43468	243277
152501	276059
65873	338474
180327	293664
132215	356178
173593	260279
235341	268129
12606	372488
212864	301369
142718	267363
233218	368084
223435	313663
127435	272413
185477	251156
183963	353843
148965	271094
37569	347630
148201	248492
13395	258877
142993	271161
136467	241009
200191	274980
215714	270342
211896	318841
57710	248116
4562	272493
46098	291739
182248	365568
222840	241722
17989	286928
37780	306612
5638	243376
35810	334903
171723	288184
181517	237551
109377	296868
62033	374989
218681	240931
87706	274774
129395	356189
12021	309966
10422	363149
112457	308148
75497	323977
123354	368528
212356	291595
65655	387086
138455	295314
60932	358961
178229	241415
59978	267551
33985	290003
