87577	268383
4078	292337
71967	231896
37309	305489
81220	196731
55730	338730
35778	190235
24960	180995
35303	142655
134156	216921
30547	201287
97214	342745
16668	232269
38474	231322
41322	361520
32105	324158
43333	171484
92529	233906
82065	164791
50573	222961
112518	143723
50906	334002
33205	369376
36868	356165
105389	269067
112953	341507
30295	222539
118809	366697
102322	217289
136969	362772
31744	265308
30318	291073
118351	291056
92682	253772
75102	153258
31555	242366
57887	322183
10808	250853
10021	141777
103616	203068
4542	156124
87846	152239
132203	337309
133569	217280
115431	284894
124745	180899
80455	317480
54234	181340
66609	272743
44945	259180
71535	271467
113719	197408
34126	260140
48674	201594
56396	314414
94052	147081
19386	346215
50572	222960
138104	322830
7212	154607
23360	207989
39325	351075
31874	218498
138626	226135
55575	305858
129038	143635
6542	141583
76941	307751
5534	179200
129260	246119
115700	259711
106370	187173
6883	174497
41541	159980
5341	348177
55308	276889
45802	217653
127806	352482
37988	222801
50374	352954
114040	262644
81524	238230
58487	256766
94870	253872
63212	274789
90121	344165
82170	266371
71724	317143
93774	140767
57142	277018
29979	360716
5530	302001
119965	284167
137063	356671
124801	233021
6062	347469
90901	335125
49645	266405
106960	323729
50847	318007
59644	150759
118350	291055
47163	340548
94703	203799
57769	315196
111449	179151
139075	208262
132352	247050
46254	269867
81235	232515
28062	168471
99178	249365
123591	260881
17116	284084
63598	335292
71938	256495
89400	208580
6855	372550
18894	206296
71367	181284
99580	253464
29948	328125
98058	198264
73400	157875
133760	179129
124076	227382
54838	293491
3951	170322
81525	238231
27342	147932
62583	190410
102438	325695
113901	161489
119459	320270
121662	371511
97694	299215
16670	232270
127732	161860
66339	353083
13354	321786
117127	272139
2979	207927
116124	325637
56626	289195
76447	182748
93413	204608
34790	288844
110379	242018
71929	187218
95133	361667
81979	163386
120352	322541
4332	196592
131868	173997
113703	320436
30358	258608
77185	305708
20494	169234
99077	150302
44636	324723
94808	217724
117615	153418
74631	183229
100063	233781
87226	174392
19429	278723
93667	174719
10806	250852
54707	252144
43395	292104
32706	219168
59931	230144
94962	265231
53510	256801
138647	369451
16362	347602
132496	150980
4082	194299
84553	249752
128525	335182
70969	310055
94492	274039
88612	302746
19388	346216
38212	182807
80880	311257
82361	160045
25138	188014
108873	356797
131193	295182
137358	229088
23981	272181
77571	234086
52118	341382
62120	148547
99990	357061
105092	172441
88490	209048
116821	251658
20162	260141
9783	167968
128709	288377
12431	276890
70612	312110
83544	181464
110210	364134
126501	337503
44653	188155
82175	302627
61139	330380
70909	255401
65434	322577
86713	161804
126059	345700
125776	247298
49410	162706
115672	369358
117235	373142
6710	236065
92811	210036
36942	308123
48715	194167
87829	286331
54084	214546
29631	148973
15475	294427
24248	173618
114773	239034
61530	193842
63178	320351
80950	289834
124148	174420
117410	321028
125583	305916
56800	272025
52536	200724
55539	327877
9106	245412
46738	179096
56653	240369
57211	329513
110783	199628
42508	169586
139765	145588
89399	208579
32108	324159
62988	208391
107516	153180
35670	375994
51877	220613
39545	186112
43720	307266
87639	242788
29929	307965
37218	248805
121008	187058
50819	371340
87190	211635
132115	151633
84740	259720
87824	245229
27705	340498
24764	369142
129653	156182
57811	214299
49647	266406
123490	299032
129375	230551
77495	160291
42892	266030
59960	303255
28317	292978
88069	200723
105505	191557
86271	218911
86600	195642
76302	242528
121961	150799
120615	236328
76304	242529
57494	239385
108574	262995
65138	263555
110552	297336
3433	195985
13458	156113
15425	292203
129631	156344
132825	194176
81052	228543
103633	316575
109399	267442
63213	274790
109533	338554
