97454	171378
42009	210753
74769	270232
70129	210403
37861	175689
68538	181526
5528	161073
41311	224774
40454	302333
28720	203942
3577	209337
80019	181666
61819	295498
67344	188903
126273	304090
95200	158538
17388	213601
48041	187057
124672	281041
40778	159321
103479	272972
20439	286963
84470	210264
77473	170429
25196	276832
140048	216060
38748	158062
6367	179342
38319	231381
3350	161628
5372	184835
7207	228526
2953	152701
42009	210751
39324	276099
90363	285248
12415	215802
123421	187699
25649	276954
93403	296702
121804	194180
85345	206923
52843	182718
36927	255834
54051	226766
117085	173885
107651	262055
52649	280696
4355	282399
43843	269684
8614	207304
17308	258766
22808	273747
5715	154750
22808	273745
2578	249575
84927	303017
21730	141762
61897	274874
93047	283961
83704	142455
127394	303278
139066	263194
78222	287547
55935	306294
41057	270883
127635	142019
130010	234293
110092	188481
9580	237530
97302	213040
99544	285291
4644	222653
117597	273091
85563	172622
91138	212894
52659	172561
49738	273965
16920	140342
105981	161099
78801	259134
132990	202807
22747	299152
134454	215076
15018	145724
108810	206407
133071	158036
127244	141430
91607	211297
45951	302037
27341	245499
73327	289005
74286	190091
25628	253097
66511	145269
122241	307615
82531	211982
1202	203433
77416	273355
20769	158111
75147	283588
126387	158542
124355	145110
14066	237942
64762	209300
109019	224744
47455	185587
40356	145385
136602	140698
