41374	185867
9206	193215
121520	144301
91975	225638
37333	299532
105836	146846
80891	224875
125583	204809
107812	192359
56050	267123
11572	188237
47483	197044
1904	148607
23430	172333
6523	156316
125838	147453
87933	310435
32029	168250
137063	172353
139710	227565
91649	273031
27841	247080
92881	184948
75392	309054
99178	286784
57468	162226
31695	158481
115185	307021
38937	184543
80238	157175
21584	212239
119587	311662
58204	165131
79527	262665
102467	143709
15815	172662
51968	227213
32458	261362
2829	215602
130918	168251
114372	209661
83440	212257
39158	168116
52588	273082
130493	231506
104885	157936
62494	163730
132707	192510
101580	264186
78866	160125
8725	160116
92548	280347
25283	241841
67467	174115
47191	209752
34653	145258
64457	314360
89297	304474
110473	148310
86048	163318
87190	312709
123443	147454
5651	197428
59535	199358
124007	155251
72956	195246
70904	241971
15711	188711
67432	221156
1766	148343
9062	185749
19268	178791
126698	174934
136121	278132
129514	266608
82235	269122
8699	290273
57312	153000
18471	264341
127462	271685
39686	312257
70806	164034
28345	143680
45494	168833
68911	309411
106300	299978
17398	275348
10964	255969
74456	224992
7795	152498
38617	191868
50558	291228
11844	212615
139138	141710
6087	160124
124012	313845
82157	269648
134837	250692
57119	201014
139646	203494
111011	164712
127612	305568
16021	209573
113672	151964
64980	184533
119680	185995
117920	185750
86572	200872
105201	213646
131457	238553
130143	282645
18406	170048
25879	257786
101528	193214
51337	164926
61083	155341
40991	302484
103717	313473
131805	261943
3902	188038
40926	144633
38120	267354
105408	144626
77677	206105
104790	246282
66339	204810
134352	215705
34072	148939
87846	213410
52862	221890
66609	187712
7971	228454
90517	269242
49352	224995
121008	216783
86910	190272
99057	207752
103936	266580
14373	204934
123251	246202
8930	217897
58692	258122
31794	143876
124281	178486
128167	140825
108041	160451
69916	152916
75698	212724
27827	266410
23193	146705
45030	271381
70914	257951
53844	255675
87867	207758
27926	197969
13299	147674
26386	170044
72250	205025
124587	168396
86854	222864
139689	145884
71033	245113
115117	168562
99152	153135
38305	179311
98437	146718
6680	303405
43308	168169
107921	150260
131246	146673
80717	214471
139817	161986
116691	152684
52309	145257
31645	293502
44326	171506
124002	242842
136150	154393
59337	184526
73252	311125
104195	234056
56182	255889
71813	222421
86904	228340
131093	158607
22522	195455
11301	204812
34996	303108
16384	146498
64775	163619
81507	202332
69003	282652
55599	261603
36419	254148
444	172530
19324	309597
24210	170471
83401	313407
128394	235142
102438	154593
73193	179268
71200	290064
16500	241937
117557	175020
77324	270566
26566	162721
77682	195252
120744	145256
92663	147616
62205	233225
91338	159065
138612	166327
121730	173336
111778	299840
87987	162665
50075	256834
62172	217331
52854	154923
35007	235309
78370	174038
76292	238459
78861	151120
45007	210361
56235	146650
57757	153763
127488	152017
37644	238172
92188	187312
